Date,Total Views,Change
2016-09-16,26000000,
2016-10-16,33000000,7000000.0
2016-11-16,29000000,-4000000.0
2016-12-16,17500000,-11500000.0
2017-01-16,14500000,-3000000.0
2017-02-16,12200000,-2300000.0
2017-03-16,11800000,-400000.0
2017-04-16,9100000,-2700000.0
2017-05-16,6500000,-2600000.0
2017-06-16,4500000,-2000000.0
2017-07-16,5100000,600000.0
2017-08-16,4100000,-1000000.0
2017-09-16,2300000,-1800000.0
2017-10-16,890000,-1410000.0
2017-11-16,780000,-110000.0
2017-12-16,1350000,570000.0
2018-01-16,1640000,290000.0
2018-02-16,1220000,-420000.0
2018-03-16,1150000,-70000.0
2018-04-16,1150000,0.0
2018-05-16,1180000,30000.0
2018-06-16,1910000,730000.0
2018-07-16,2900000,990000.0
2018-08-16,2900000,0.0
2018-09-16,830000,-2070000.0
2018-10-16,730000,-100000.0
2018-11-16,600000,-130000.0
2018-12-16,730000,130000.0
2019-01-16,890000,160000.0
2019-02-16,1250000,360000.0
2019-03-16,1230000,-20000.0
2019-04-16,1080000,-150000.0
2019-05-16,1120000,40000.0
2019-06-16,1070000,-50000.0
2019-07-16,820000,-250000.0
2019-08-16,730000,-90000.0
2019-09-16,940000,210000.0
2019-10-16,2300000,1360000.0
2019-11-16,1890000,-410000.0
2019-12-16,1820000,-70000.0
2020-01-16,2000000,180000.0
2020-02-16,1440000,-560000.0
2020-03-16,1500000,60000.0
2020-04-16,1740000,240000.0
2020-05-16,1930000,190000.0
2020-06-16,2200000,270000.0
2020-07-16,2300000,100000.0
2020-08-16,1570000,-730000.0
2020-09-16,1420000,-150000.0
2020-10-16,1500000,80000.0
2020-11-16,1360000,-140000.0
2020-12-16,1440000,80000.0
2021-01-16,1540000,100000.0
2021-02-16,1380000,-160000.0
2021-03-16,1570000,190000.0
2021-04-16,910000,-660000.0
2021-05-16,780000,-130000.0
2021-06-16,1120000,340000.0
2021-07-16,1430000,310000.0
2021-08-16,1780000,350000.0
2021-09-16,1460000,-320000.0
2021-10-16,1210000,-250000.0
2021-11-16,1880000,670000.0
2021-12-16,2300000,420000.0
2022-01-16,2100000,-200000.0
2022-02-16,1760000,-340000.0
2022-03-16,2100000,340000.0
2022-04-16,1520000,-580000.0
2022-05-16,1660000,140000.0
2022-06-16,1950000,290000.0
2022-07-16,2100000,150000.0
2022-08-16,1750000,-350000.0
2022-09-16,1570000,-180000.0
2022-10-16,1450000,-120000.0
2022-11-16,1450000,0.0
2022-12-16,1400000,-50000.0
2023-01-16,1620000,220000.0
2023-02-16,1230000,-390000.0
2023-03-16,1320000,90000.0
2023-04-16,1040000,-280000.0
2023-05-16,1270000,230000.0
2023-06-16,1100000,-170000.0
2023-07-16,1140000,40000.0
2023-08-16,920000,-220000.0
2023-09-16,1070000,150000.0
2023-10-16,1070000,0.0
2023-11-16,1400000,330000.0
2023-12-16,1410000,10000.0
2024-01-16,1150000,-260000.0
2024-02-16,1270000,120000.0
2024-03-16,1390000,120000.0
2024-04-16,1250000,-140000.0
2024-05-16,1480000,230000.0
2024-06-16,1260000,-220000.0
2024-07-16,1150000,-110000.0
2024-08-16,980000,-170000.0
2024-09-16,1060000,80000.0
2024-10-16,1180000,120000.0
2024-11-16,1550000,370000.0
2024-12-16,1690000,140000.0
2025-01-16,1990000,300000.0
2025-02-16,2100000,110000.0
2025-03-16,2200000,100000.0
2025-04-16,2400000,200000.0
2025-05-16,2600000,200000.0
2025-06-16,2800000,200000.0
2025-07-16,3300000,500000.0
2025-08-16,3200000,-100000.0
2025-09-16,3300000,100000.0
2025-10-16,3300000,0.0
2025-11-16,1280000,-2020000.0
